Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
196000,11060,61573,195000000,1170000000,1000,6000,9998886524900,26739429,408248587,974182,194988940,1000,618,441997,388029516,26027714,1973972286,2071787297,922585823,1077414177,303652984,99988095663,70825258,328752,3328676,180932598,598701548,1134525180,1169937809,109005851,15282069,100680144,84717931,99998029,1971,86900949,15048374,2013,99997987,136473132,6962355,29863246,83934535,73395992,26604008,99920477,79523,27467281,1000,1000,1000,1000,1000,1000,1000
197000,10550,62433,196000000,1176000000,1000,6000,9998883178286,29481180,412985545,975549,195989450,1000,622,438926,390027802,26024276,1973975724,2072288870,922283868,1077716132,305349307,99988269898,71100204,379225,3377200,181239516,601383680,1140386843,1175936945,109247146,15265376,101248125,84734624,99998034,1966,86419512,15151664,2078,99997922,136731173,6962363,29960477,84239569,73204935,26795065,99920563,79437,27484027,1000,1000,1000,1000,1000,1000,1000
198000,9880,62283,197000000,1182000000,1000,6000,9998882935212,29121766,414626716,975479,196990120,1000,6183,438047,392029282,26022071,1973977929,2072788021,921980696,1078019304,307047599,99988499774,71375380,374329,3365681,181550291,604068768,1146243844,1181931534,109488991,15249547,101815869,84750453,99998012,1988,85938373,15255001,1993,99998007,136989750,6962379,30056163,84543636,73013286,26986714,99920499,79501,27500759,1000,1000,1000,1000,1000,1000,1000
199000,10730,63280,198000000,1188000000,1000,6000,9998881493625,29960366,417461678,975201,197989270,1000,624,435570,394028138,26019413,1973980587,2073287235,921680372,1078319628,308746114,99988777734,71650646,321589,3309668,181856450,606754428,1152110773,1187936096,109730876,15234793,102384801,84765207,99997973,2027,85456532,15358774,1925,99998075,137248317,6962396,30150460,84846454,72821447,27178553,99920567,79433,27517441,1000,1000,1000,1000,1000,1000,1000
200000,10370,62774,199000000,1194000000,1000,6000,9998881503475,29350201,418850380,975754,198989630,1000,609,434837,396027752,26019595,1973980405,2073783828,921378979,1078621021,310444321,99988969722,71925440,353785,3333103,182167256,609436632,1157973897,1193936617,109972257,15218130,102951720,84781870,99998018,1982,84976465,15462496,2020,99997980,137506568,6962410,30244959,85148594,72630676,27369324,99920131,79869,27534311,1000,1000,1000,1000,1000,1000,1000
201000,10200,63580,200000000,1200000000,1000,6000,9998880787911,29466943,420963201,976366,199989800,1000,661,431817,398026868,26020841,1973979159,2074278096,921080171,1078919829,312144612,99989221437,72198482,324748,3305813,182467386,612100724,1163836518,1199935759,110211944,15199677,103516572,84800323,99997993,2007,84499379,15567050,1988,99998012,137763043,6962427,30340693,85450439,72441353,27558647,99919925,80075,27551099,1000,1000,1000,1000,1000,1000,1000
202000,10520,64052,201000000,1206000000,1000,6000,9998877424759,32227751,425726240,974878,200989480,1000,664,431728,400029204,26017674,1973982326,2074776113,920779917,1079220083,313846678,99989427081,72473738,344275,3309764,182783363,614786532,1169698415,1205935284,110453843,15183541,104082948,84816459,99997963,2037,84020635,15671377,1946,99998054,138021637,6962443,30432543,85750798,72249539,27750461,99919918,80082,27567794,1000,1000,1000,1000,1000,1000,1000
203000,10250,63933,202000000,1212000000,1000,6000,9998882472642,26576773,422071613,975547,201989750,1000,1042,428893,402028406,26014491,1973985509,2075275030,920482743,1079517257,315548690,99989662724,72747146,331742,3293163,183087321,617453308,1175561452,1211935025,110693508,15165159,104647608,84834841,99998067,1933,83543387,15775555,2081,99997919,138278068,6962459,30526435,86050823,72060172,27939828,99919978,80022,27584560,1000,1000,1000,1000,1000,1000,1000
204000,10500,62208,203000000,1218000000,1000,6000,9998877900895,30544495,428033515,976434,202989500,1000,6712,425361,404026132,26010040,1973989960,2075774373,920187105,1079812895,317250764,99989878115,73020088,338743,3301011,183385747,620116088,1181421036,1217931080,110933015,15147309,105212526,84852691,99998023,1977,83066301,15880237,1992,99998008,138534425,6962473,30619812,86350007,71871215,28128785,99919788,80212,27601410,1000,1000,1000,1000,1000,1000,1000
205000,10720,63246,204000000,1224000000,1000,6000,9998879761251,28084131,427574004,975882,203989280,1000,614,425560,406026796,26009085,1973990915,2076269572,919888201,1080111799,318952514,99990082044,73292218,356688,3316268,183687158,622772332,1187290031,1223936140,111172127,15127528,105775032,84872472,99998037,1963,82591852,15985046,1984,99998016,138790289,6962483,30712919,86648722,71682359,28317641,99919300,80700,27618162,1000,1000,1000,1000,1000,1000,1000
206000,10980,63849,205000000,1230000000,1000,6000,9998878293888,28950989,430438331,975805,204989020,1000,1078,423406,408026430,26008070,1973991930,2076764354,919594027,1080405973,320657963,99990357411,73564634,303661,3260554,183986247,625429412,1193152756,1229935073,111411133,15107758,106338099,84892242,99997998,2002,82117816,16090769,1921,99998079,139045987,6962494,30803636,86945061,71493429,28506571,99919378,80622,27634854,1000,1000,1000,1000,1000,1000,1000
207000,10670,62698,206000000,1236000000,1000,6000,9998880729478,25916639,429401242,976891,205989330,1000,702,422231,410024878,26007183,1973992817,2077258172,919298600,1080701400,322360972,99990573686,73836682,309304,3253594,184295409,628083604,1199018259,1235936600,111649832,15086655,106898121,84913345,99998036,1964,81646026,16195711,1976,99998024,139301396,6962506,30894971,87241675,71304860,28695140,99919240,80760,27651564,1000,1000,1000,1000,1000,1000,1000
208000,10780,62316,207000000,1242000000,1000,6000,9998880638781,25403184,430884748,977172,206989220,1000,6414,419991,412024096,26002432,1973997568,2077756415,919005359,1080994641,324066932,99990754516,74109262,350312,3287663,184597864,630741812,1204876639,1241931270,111888601,15066665,107460582,84933335,99998072,1928,81172560,16301620,1958,99998042,139557079,6962523,30985528,87537173,71116833,28883167,99919224,80776,27668478,1000,1000,1000,1000,1000,1000,1000
209000,10190,61952,208000000,1248000000,1000,6000,9998879592099,25850109,433330214,977807,207989810,1000,660,418630,414024006,26000738,1973999262,2078250839,918712323,1081287677,325773798,99990965073,74379822,360353,3289601,184900395,633381748,1210747477,1247937388,112126106,15043243,108018600,84956757,99998041,1959,80703221,16406953,1935,99998065,139811238,6962531,31075736,87831578,70929290,29070710,99918986,81014,27685132,1000,1000,1000,1000,1000,1000,1000
210000,10970,62844,209000000,1254000000,1000,6000,9998881067257,23775013,433252123,977653,208989030,1000,6309,416899,416022754,25998725,1974001275,2078745250,918420847,1081579153,327481058,99991192201,74651260,354152,3276137,185200796,636029744,1216605217,1253930847,112364018,15022692,108579117,84977308,99998061,1939,80231394,16512480,2016,99997984,140065987,6962543,31164717,88124797,70741889,29258111,99918745,81255,27701969,1000,1000,1000,1000,1000,1000,1000
211000,10850,64638,210000000,1260000000,1000,6000,9998879017834,25224825,436702661,977341,209989150,1000,581,416772,418023618,25997122,1974002878,2079239437,918127858,1081872142,329188922,99991408191,74921676,357854,3282543,185491260,638667232,1222473943,1259934781,112600888,15001925,109139517,84998075,99997994,2006,79759510,16617904,1975,99998025,140319765,6962554,31254790,88417924,70555743,29444257,99918505,81495,27718877,1000,1000,1000,1000,1000,1000,1000
212000,10930,63055,211000000,1266000000,1000,6000,9998877149349,26494980,439970208,977467,210989070,1000,615,414587,420023206,25995497,1974004503,2079731834,917837914,1082162086,330898555,99991629055,75192400,357542,3265993,185799783,641306464,1228340130,1265936330,112838020,14978173,109695711,85021827,99998029,1971,79292525,16723837,1830,99998170,140573621,6962565,31343246,88710064,70368783,29631217,99918783,81217,27735601,1000,1000,1000,1000,1000,1000,1000
