Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
71290,9999999585088,1414912,1414912,72783000,162380500,9999997962826,1415139,1415139,127217000,37619500,999837796500,162203500,162203500,200,300,500
71300,9999999585063,1414937,1414937,72806400,162440400,9999997962532,1415200,1415200,127193600,37559600,999837773200,162226800,162226800,200,300,500
71310,9999999585091,1414909,1414909,72777200,162439200,9999997962436,1415100,1415100,127222800,37560800,999837753600,162246400,162246400,200,300,500
71320,9999999585024,1414976,1414976,72791000,162448500,9999997962107,1415198,1415198,127209000,37551500,999837730500,162269500,162269500,200,300,500
71330,9999999584733,1415267,1415267,72773400,162449900,9999997961743,1415324,1415324,127226600,37550100,999837706700,162293300,162293300,200,300,500
71340,9999999584860,1415140,1415140,72780200,162474700,9999997961679,1415172,1415172,127219800,37525300,999837685100,162314900,162314900,200,300,500
71350,9999999584861,1415139,1415139,72790000,162465000,9999997961418,1415232,1415232,127210000,37535000,999837665000,162335000,162335000,200,300,500
71360,9999999584776,1415224,1415224,72840000,162445000,9999997961115,1415335,1415335,127160000,37555000,999837645000,162355000,162355000,200,300,500
71370,9999999584850,1415150,1415150,72826400,162480400,9999997960835,1415397,1415397,127173600,37519600,999837623200,162376800,162376800,200,300,500
71380,9999999585057,1414943,1414943,72823600,162464600,9999997960653,1415365,1415365,127176400,37535400,999837601800,162398200,162398200,200,300,500
71390,9999999585094,1414906,1414906,72858000,162433000,9999997960355,1415435,1415435,127142000,37567000,999837579000,162421000,162421000,200,300,500
71400,9999999585163,1414837,1414837,72890000,162390000,9999997960326,1415274,1415274,127110000,37610000,999837560000,162440000,162440000,200,300,500
71410,9999999585360,1414640,1414640,72911400,162387900,9999997959909,1415498,1415498,127088600,37612100,999837540700,162459300,162459300,200,300,500
71420,9999999585305,1414695,1414695,72968400,162332400,9999997959762,1415430,1415430,127031600,37667600,999837519200,162480800,162480800,200,300,500
71430,9999999585467,1414533,1414533,72917800,162293300,9999997959453,1415536,1415536,127082200,37706700,999837498900,162501100,162501100,200,300,500
71440,9999999585490,1414510,1414510,72903600,162279600,9999997958978,1415790,1415790,127096400,37720400,999837476800,162523200,162523200,200,300,500
71450,9999999585551,1414449,1414449,72902400,162241400,9999997958714,1415848,1415848,127097600,37758600,999837456200,162543800,162543800,200,300,500
71460,9999999585749,1414251,1414251,72944600,162268100,9999997958305,1416068,1416068,127055400,37731900,999837437300,162562700,162562700,200,300,500
71470,9999999585495,1414505,1414505,72939200,162276200,9999997958020,1416126,1416126,127060800,37723800,999837414600,162585400,162585400,200,300,500
71480,9999999585604,1414396,1414396,72965200,162262200,9999997957682,1416244,1416244,127034800,37737800,999837392600,162607400,162607400,200,300,500
71490,9999999585696,1414304,1414304,73006600,162205100,9999997957177,1416506,1416506,126993400,37794900,999837368300,162631700,162631700,200,300,500
71500,9999999585641,1414359,1414359,72985200,162217200,9999997957062,1416414,1416414,127014800,37782800,999837347600,162652400,162652400,200,300,500
71510,9999999585519,1414481,1414481,72971600,162132600,9999997956829,1416429,1416429,127028400,37867400,999837325800,162674200,162674200,200,300,500
71520,9999999585468,1414532,1414532,72989800,162185300,9999997956908,1416141,1416141,127010200,37814700,999837304900,162695100,162695100,200,300,500
71530,9999999585781,1414219,1414219,73022200,162171700,9999997956856,1416005,1416005,126977800,37828300,999837286100,162713900,162713900,200,300,500
71540,9999999585706,1414294,1414294,73049800,162185300,9999997956583,1416066,1416066,126950200,37814700,999837264900,162735100,162735100,200,300,500
71550,9999999585695,1414305,1414305,73112400,162131400,9999997956519,1415943,1415943,126887600,37868600,999837246200,162753800,162753800,200,300,500
71560,9999999585624,1414376,1414376,73078800,162136800,9999997956202,1416042,1416042,126921200,37863200,999837224400,162775600,162775600,200,300,500
71570,9999999585702,1414298,1414298,72995800,162171300,9999997956173,1415856,1415856,127004200,37828700,999837202900,162797100,162797100,200,300,500
71580,9999999585852,1414148,1414148,73033200,162125200,9999997956050,1415766,1415766,126966800,37874800,999837181600,162818400,162818400,200,300,500
71590,9999999585837,1414163,1414163,73145600,162091600,9999997955920,1415708,1415708,126854400,37908400,999837162800,162837200,162837200,200,300,500
71600,9999999585763,1414237,1414237,73194600,162103100,9999997955754,1415669,1415669,126805400,37896900,999837142300,162857700,162857700,200,300,500
71610,9999999585753,1414247,1414247,73189400,162060900,9999997955416,1415781,1415781,126810600,37939100,999837119700,162880300,162880300,200,300,500
71620,9999999585593,1414407,1414407,73238800,162031800,9999997955509,1415485,1415485,126761200,37968200,999837099400,162900600,162900600,200,300,500
71630,9999999585503,1414497,1414497,73219000,162041500,9999997955396,1415399,1415399,126781000,37958500,999837079500,162920500,162920500,200,300,500
71640,9999999585617,1414383,1414383,73173600,162079600,9999997955249,1415319,1415319,126826400,37920400,999837056800,162943200,162943200,200,300,500
71650,9999999585795,1414205,1414205,73132400,162101400,9999997955204,1415158,1415158,126867600,37898600,999837036200,162963800,162963800,200,300,500
71660,9999999586095,1413905,1413905,73126200,162120700,9999997954931,1415200,1415200,126873800,37879300,999837013100,162986900,162986900,200,300,500
71670,9999999586420,1413580,1413580,73100600,162079100,9999997954757,1415146,1415146,126899400,37920900,999836990300,163009700,163009700,200,300,500
71680,9999999585839,1414161,1414161,73086400,162090400,9999997954578,1415154,1415154,126913600,37909600,999836973200,163026800,163026800,200,300,500
71690,9999999585960,1414040,1414040,73022600,162096100,9999997954504,1415009,1415009,126977400,37903900,999836951300,163048700,163048700,200,300,500
71700,9999999585994,1414006,1414006,73022800,162065800,9999997954400,1414914,1414914,126977200,37934200,999836931400,163068600,163068600,200,300,500
71710,9999999585979,1414021,1414021,73043400,162084900,9999997954351,1414766,1414766,126956600,37915100,999836911700,163088300,163088300,200,300,500
71720,9999999585821,1414179,1414179,73061400,162147900,9999997954132,1414775,1414775,126938600,37852100,999836890700,163109300,163109300,200,300,500
71730,9999999585904,1414096,1414096,73013400,162149900,9999997953738,1414929,1414929,126986600,37850100,999836866700,163133300,163133300,200,300,500
71740,9999999585989,1414011,1414011,73000400,162179400,9999997953586,1414916,1414916,126999600,37820600,999836850200,163149800,163149800,200,300,500
71750,9999999586036,1413964,1413964,72965000,162187500,9999997953103,1415172,1415172,127035000,37812500,999836827500,163172500,163172500,200,300,500
71760,9999999586045,1413955,1413955,72965800,162206300,9999997953141,1414938,1414938,127034200,37793700,999836807900,163192100,163192100,200,300,500
71770,9999999585970,1414030,1414030,72981200,162198200,9999997952829,1415077,1415077,127018800,37801800,999836790600,163209400,163209400,200,300,500
71780,9999999586025,1413975,1413975,73028600,162212100,9999997952667,1415026,1415026,126971400,37787900,999836769300,163230700,163230700,200,300,500
71790,9999999586019,1413981,1413981,72992200,162241700,9999997952147,1415314,1415314,127007800,37758300,999836746100,163253900,163253900,200,300,500
71800,9999999585831,1414169,1414169,72987800,162208300,9999997951863,1415376,1415376,127012200,37791700,999836723900,163276100,163276100,200,300,500
71810,9999999586082,1413918,1413918,72958400,162222400,9999997951543,1415449,1415449,127041600,37777600,999836699200,163300800,163300800,200,300,500
71820,9999999586101,1413899,1413899,72934200,162228700,9999997951427,1415344,1415344,127065800,37771300,999836677100,163322900,163322900,200,300,500
71830,9999999585950,1414050,1414050,72937400,162228900,9999997951380,1415157,1415157,127062600,37771100,999836653700,163346300,163346300,200,300,500
71840,9999999586068,1413932,1413932,72956400,162240400,9999997951350,1414982,1414982,127043600,37759600,999836633200,163366800,163366800,200,300,500
71850,9999999586260,1413740,1413740,72916800,162249800,9999997951229,1414905,1414905,127083200,37750200,999836613400,163386600,163386600,200,300,500
71860,9999999586119,1413881,1413881,72905000,162292500,9999997950826,1415099,1415099,127095000,37707500,999836592500,163407500,163407500,200,300,500
71870,9999999585828,1414172,1414172,72885600,162281600,9999997950633,1415095,1415095,127114400,37718400,999836572800,163427200,163427200,200,300,500
71880,9999999585887,1414113,1414113,72921000,162208500,9999997950343,1415162,1415162,127079000,37791500,999836550500,163449500,163449500,200,300,500
71890,9999999586076,1413924,1413924,72894000,162244000,9999997950392,1414928,1414928,127106000,37756000,999836532000,163468000,163468000,200,300,500
71900,9999999585939,1414061,1414061,72912400,162246400,9999997950252,1414860,1414860,127087600,37753600,999836511200,163488800,163488800,200,300,500
71910,9999999586054,1413946,1413946,72932200,162266700,9999997950101,1414810,1414810,127067800,37733300,999836491100,163508900,163508900,200,300,500
71920,9999999586186,1413814,1413814,72881200,162248200,9999997949786,1414920,1414920,127118800,37751800,999836470600,163529400,163529400,200,300,500
71930,9999999586395,1413605,1413605,72958200,162242700,9999997949828,1414663,1414663,127041800,37757300,999836449100,163550900,163550900,200,300,500
71940,9999999586307,1413693,1413693,73004200,162248700,9999997949592,1414679,1414679,126995800,37751300,999836427100,163572900,163572900,200,300,500
71950,9999999586442,1413558,1413558,73014600,162258100,9999997949452,1414621,1414621,126985400,37741900,999836407300,163592700,163592700,200,300,500
71960,9999999586587,1413413,1413413,72990800,162253800,9999997949289,1414565,1414565,127009200,37746200,999836385400,163614600,163614600,200,300,500
71970,9999999586547,1413453,1413453,73019200,162216200,9999997948912,1414734,1414734,126980800,37783800,999836364600,163635400,163635400,200,300,500
71980,9999999586531,1413469,1413469,72998000,162228000,9999997948665,1414775,1414775,127002000,37772000,999836344000,163656000,163656000,200,300,500
71990,9999999586713,1413287,1413287,72930200,162229700,9999997948446,1414755,1414755,127069800,37770300,999836320100,163679900,163679900,200,300,500
72000,9999999586578,1413422,1413422,72896800,162214800,9999997948010,1414974,1414974,127103200,37785200,999836298400,163701600,163701600,200,300,500
72010,9999999586417,1413583,1413583,72961800,162212300,9999997947675,1415084,1415084,127038200,37787700,999836275900,163724100,163724100,200,300,500
72020,9999999586367,1413633,1413633,72918600,162217100,9999997947589,1414954,1414954,127081400,37782900,999836254300,163745700,163745700,200,300,500
72030,9999999586371,1413629,1413629,72907400,162238900,9999997947465,1414872,1414872,127092600,37761100,999836233700,163766300,163766300,200,300,500
72040,9999999586396,1413604,1413604,72935200,162262200,9999997947465,1414661,1414661,127064800,37737800,999836212600,163787400,163787400,200,300,500
72050,9999999586190,1413810,1413810,72904200,162253700,9999997947613,1414308,1414308,127095800,37746300,999836192100,163807900,163807900,200,300,500
72060,9999999586262,1413738,1413738,72863000,162225500,9999997947667,1414048,1414048,127137000,37774500,999836171500,163828500,163828500,200,300,500
72070,9999999586133,1413867,1413867,72823400,162214900,9999997947483,1414034,1414034,127176600,37785100,999836151700,163848300,163848300,200,300,500
72080,9999999586149,1413851,1413851,72954800,162172800,9999997947380,1413944,1413944,127045200,37827200,999836132400,163867600,163867600,200,300,500
72090,9999999585988,1414012,1414012,72956400,162190400,9999997947072,1414060,1414060,127043600,37809600,999836113200,163886800,163886800,200,300,500
72100,9999999586204,1413796,1413796,72869400,162230900,9999997946804,1414093,1414093,127130600,37769100,999836089700,163910300,163910300,200,300,500
72110,9999999586342,1413658,1413658,72841800,162252300,9999997946550,1414109,1414109,127158200,37747700,999836065900,163934100,163934100,200,300,500
72120,9999999586395,1413605,1413605,72840000,162255000,9999997946361,1414089,1414089,127160000,37745000,999836045000,163955000,163955000,200,300,500
72130,9999999586797,1413203,1413203,72826600,162190100,9999997946055,1414178,1414178,127173400,37809900,999836023300,163976700,163976700,200,300,500
72140,9999999586849,1413151,1413151,72861800,162207300,9999997945690,1414319,1414319,127138200,37792700,999836000900,163999100,163999100,200,300,500
72150,9999999586825,1413175,1413175,72850000,162250000,9999997945646,1414154,1414154,127150000,37750000,999835980000,164020000,164020000,200,300,500
72160,9999999586966,1413034,1413034,72820800,162258800,9999997945868,1413736,1413736,127179200,37741200,999835960400,164039600,164039600,200,300,500
72170,9999999586618,1413382,1413382,72802400,162286400,9999997945922,1413490,1413490,127197600,37713600,999835941200,164058800,164058800,200,300,500
72180,9999999586775,1413225,1413225,72846600,162295100,9999997945701,1413482,1413482,127153400,37704900,999835918300,164081700,164081700,200,300,500
72190,9999999586626,1413374,1413374,72832400,162316400,9999997945502,1413510,1413510,127167600,37683600,999835901200,164098800,164098800,200,300,500
72200,9999999586484,1413516,1413516,72847200,162344200,9999997945191,1413595,1413595,127152800,37655800,999835878600,164121400,164121400,200,300,500
72210,9999999586339,1413661,1413661,72790600,162354100,9999997945160,1413393,1413393,127209400,37645900,999835855300,164144700,164144700,200,300,500
